stop_id,stop_name,stop_lat,stop_lon,routes,daily_trips,mean_lst_c,pct_green,pct_no_vehicle,pct_65_plus,shelter_status,lst_percentile,shelter_factor,social_vulnerability,shade_need,shade_need_rank,top20_shade_need
1117,Tower Square @ SW 75th Street,29.60064,-82.421481,75,26,40.46008639865451,32.7,0.8246527777777778,16.533758639021798,none,0.8046683046683046,1.5,0.6865870282875469,0.5577,140,False
1549,Hilton Garden Inn,29.623194,-82.38657,"1,37",94,40.87271656709559,33.1,15.617875056999544,3.28125,none,0.8366093366093366,1.5,0.659457471171747,0.5536,141,False
1349,Hilton Garden Inn,29.623016,-82.385719,"1,37",97,40.23333217075893,28.8,15.617875056999544,3.28125,none,0.7837837837837838,1.5,0.659457471171747,0.552,142,False
115,Williams Elementary School,29.64584,-82.309492,3,14,39.87854942908654,43.6,12.61942675159236,21.483491632745363,unknown,0.7457002457002457,1.25,1.0450941088021732,0.5494,143,False
1631,Inner Road Westbound,29.6474024,-82.3408354,1,42,40.118136160714286,35.2,30.48780487804878,0.0114639458901753,unknown,0.7714987714987716,1.25,0.8784434820109817,0.549,144,False
1364,Southbound SE 19th TER @ SE 12th AVE,29.640368,-82.29943,3,14,40.13941107855903,55.4,12.61942675159236,21.483491632745363,none,0.773955773955774,1.5,1.0450941088021732,0.5411,145,False
191,Westgate Plaza,29.650312,-82.370788,5,20,40.263580322265625,56.9,49.78902953586498,0.0,unknown,0.7893120393120393,1.25,1.2663883344795444,0.5385,146,False
683,Meridian Behavioral Healthcare (Northbound),29.613107,-82.340904,13,60,38.43972685842803,36.4,0.5649717514124294,30.800405268490376,none,0.5442260442260443,1.5,1.0308908690190677,0.5352,147,False
1323,College Manor Apartments,29.650334,-82.337801,1,42,38.763368348817565,21.1,21.14384748700173,1.9492808478425436,none,0.6117936117936118,1.5,0.7379744271417619,0.5343,148,False
758,David's BBQ,29.672851,-82.319841,15,23,41.36154354319853,49.7,18.24006834686032,13.6077655941039,unknown,0.8759213759213759,1.25,0.9651958455349003,0.5316,149,False
367,Xerographic Copy Center,29.661041,-82.339065,"8,10",36,40.99410472196691,46.3,14.08811475409836,9.192399049881235,none,0.8525798525798526,1.5,0.7735085653697422,0.5312,150,False
206,AT&T Building,29.651934,-82.328047,"5,10",40,38.09220504760742,10.6,10.72961373390558,13.34805299076676,none,0.49017199017199015,1.5,0.8077673645254027,0.531,151,False
145,Westbound W University Ave @ NW 10th St,29.652148,-82.334897,"5,10",40,39.17569247159091,29.1,21.14384748700173,1.9492808478425436,none,0.6695331695331695,1.5,0.7379744271417619,0.5255,152,False
1585,NW 6th St @ NW 3rd Ave,29.653714,-82.330751,6,14,39.65871360085227,21.0,21.14384748700173,1.9492808478425436,unknown,0.7199017199017199,1.25,0.7379744271417619,0.5246,153,False
562,Sunny Food Mart,29.659271,-82.310291,11,17,41.05435519748264,49.8,10.72961373390558,13.34805299076676,none,0.85995085995086,1.5,0.8077673645254027,0.5231,154,False
300,Fast Eddie's Restaurant,29.650775,-82.305763,"3,7",28,39.42319869995117,51.9,12.61942675159236,21.483491632745363,none,0.6916461916461917,1.5,1.0450941088021732,0.5215,155,False
241,Grace Presbyterian Church,29.681354,-82.339209,6,14,39.649498833550346,29.8,5.620753551575047,12.678288431061809,none,0.7162162162162162,1.5,0.6885985563917822,0.5193,156,False
1627,SW 32nd Road @ The Vibe (Eastbound),29.6230419,-82.3922737,75,27,42.32355813419117,53.0,16.47440519105984,14.393255043661547,unknown,0.9287469287469288,1.25,0.9489253902276394,0.5178,157,False
1072,Sparrow Apartments,29.645065,-82.421338,75,26,43.4616943359375,54.1,15.250836120401337,8.166317678731678,none,0.9656019656019657,1.5,0.771757017131527,0.5131,158,False
1081,Sparrow Apartments,29.645235,-82.420787,75,27,44.24193657769097,54.0,15.908324907313784,7.102560393461594,none,0.9791154791154791,1.5,0.7589201530410215,0.5127,159,False
766,Fire Stone @ N Main Street,29.65817,-82.325113,15,23,38.009056091308594,12.3,10.72961373390558,13.34805299076676,none,0.47911547911547914,1.5,0.8077673645254027,0.5091,160,False
148,Smathers Library,29.652194,-82.343083,"5,43",34,42.80048963758681,42.1,6.52607580507267,9.155578975102095,none,0.9434889434889435,1.5,0.6205032915387877,0.5085,161,False
663,UF Health Pediatric ER,29.641034,-82.342661,"13,17,43",100,38.08479927681588,21.2,30.48780487804878,0.0114639458901753,none,0.48894348894348894,1.5,0.8784434820109817,0.5077,162,False
204,Innovation Square North,29.651968,-82.331959,"5,10",40,38.69252137880068,23.6,21.14384748700173,1.9492808478425436,none,0.5995085995085995,1.5,0.7379744271417619,0.507,163,False
664,UF Health Shands North Tower,29.639817,-82.342006,"17,43",38,38.47105189732143,16.1,30.48780487804878,0.0114639458901753,unknown,0.5503685503685504,1.25,0.8784434820109817,0.507,164,False
109,Phase III Supply,29.647011,-82.297228,3,14,39.87222290039063,58.5,20.242214532871973,17.217034843999087,none,0.7444717444717445,1.5,1.093892743372281,0.5069,165,False
416,Pizza Hut @ NW 34th Street,29.700335,-82.37026,8,17,38.45447455512153,38.9,3.313696612665685,27.57630161579892,none,0.5466830466830467,1.5,1.00718960993385,0.5046,166,False
1008,Greystone Community,29.6886506,-82.4110918,"43,55",23,40.48793658088236,61.9,17.254556143445033,28.263455248290214,unknown,0.8058968058968059,1.25,1.3044316816922739,0.5007,167,False
239,Publix @ NW 39th Avenue,29.687499,-82.339152,6,14,41.28201832490809,33.3,5.620753551575047,12.678288431061809,unknown,0.8685503685503686,1.25,0.6885985563917822,0.4987,168,False
719,Village Green Apartments,29.683444,-82.30573,"15,26",36,40.182075051700366,56.0,18.24006834686032,13.6077655941039,none,0.7788697788697788,1.5,0.9651958455349003,0.4962,169,False
912,Waldo Road @ NE 1st Avenue,29.652721,-82.311092,26,13,41.282796223958336,43.7,10.72961373390558,13.34805299076676,unknown,0.8697788697788698,1.25,0.8077673645254027,0.4944,170,False
989,Pinewood Apartments,29.688786,-82.390347,"43,55",23,41.62598353794643,57.0,12.61518906895456,20.87149187592319,unknown,0.8918918918918919,1.25,1.030015125148892,0.4938,171,False
732,Oak Gate Condominiums,29.679041,-82.33084,"15,55",32,40.58220563616072,58.3,11.592076302274394,26.838966202783297,unknown,0.8157248157248157,1.25,1.1556368975586597,0.4914,172,False
225,Northbound NW 6th Street @ NW 26th Avenue,29.6764714,-82.3306776,55,9,39.50226353236607,60.0,11.592076302274394,26.838966202783297,none,0.7039312039312039,1.5,1.1556368975586597,0.4881,173,False
144,Leonardo's 706,29.65215,-82.332359,"5,10",40,38.59250710227273,23.7,21.14384748700173,1.9492808478425436,none,0.5773955773955773,1.5,0.7379744271417619,0.4877,174,False
1341,Enclave 4,29.622783,-82.366766,38,54,40.1832275390625,29.1,9.41336971350614,5.387755102040816,none,0.7800982800982801,1.5,0.5862682909365985,0.4864,175,False
63,Norwood Neighborhood,29.63612,-82.317214,"7,17",38,39.79281819661458,58.0,12.61942675159236,21.483491632745363,none,0.7371007371007371,1.5,1.0450941088021732,0.4853,176,False
99,SE Hawthorne Rd @ SE 21st St Eastbound,29.647,-82.297773,3,14,39.97332763671875,59.1,12.61942675159236,21.483491632745363,none,0.7567567567567568,1.5,1.0450941088021732,0.4852,177,False
507,Capital City Bank @ NW 16th Boulevard,29.672891,-82.386122,10,20,40.90960518973214,64.8,7.312925170068027,27.624720774385704,none,0.8427518427518428,1.5,1.0888165256526365,0.4845,178,False
134,Norwood Neighborhood (North),29.636261,-82.317134,"7,17",38,39.761138916015625,58.0,12.61942675159236,21.483491632745363,none,0.7334152334152334,1.5,1.0450941088021732,0.4829,179,False
307,Southeast Gator Liquor @ Hawthorne Road,29.644997,-82.293838,7,14,39.30645577566964,45.2,12.61942675159236,21.483491632745363,unknown,0.6744471744471745,1.25,1.0450941088021732,0.4828,180,False
220,Medical Marijuana Treatment Center,29.666341,-82.330768,"6,55",23,40.25969587053572,37.0,14.08811475409836,9.192399049881235,unknown,0.7874692874692875,1.25,0.7735085653697422,0.4797,181,False
1237,Museum Walk Apartments,29.637599,-82.374952,"33,52",73,44.22871398925781,40.5,15.617875056999544,3.28125,unknown,0.9778869778869779,1.25,0.659457471171747,0.4796,182,False
553,Downtown Library,29.651766,-82.322318,11,17,38.96199205186632,25.6,10.72961373390558,13.34805299076676,unknown,0.6339066339066339,1.25,0.8077673645254027,0.4762,183,False
1013,Pine Woods Apartments,29.688548,-82.391263,"43,55",23,39.32331678602431,64.3,17.254556143445033,28.263455248290214,none,0.6781326781326781,1.5,1.3044316816922739,0.4737,184,False
1630,SW 32nd Rd @ The Vibe (Westbound),29.623197,-82.3920138,75,26,41.63769201330236,55.4,16.47440519105984,14.393255043661547,unknown,0.8931203931203932,1.25,0.9489253902276394,0.4725,185,False
142,Seagle Building,29.652076,-82.328427,"5,10",40,37.836474609375,15.4,10.72961373390558,13.34805299076676,none,0.4582309582309582,1.5,0.8077673645254027,0.4697,186,False
623,Westbound NE 13th Street @ NE 8th Avenue,29.659376,-82.308036,11,17,41.41991424560547,56.1,10.72961373390558,13.34805299076676,none,0.8808353808353808,1.5,0.8077673645254027,0.4685,187,False
986,Bank of America @ NW 43rd Street,29.677745,-82.388858,43,14,38.1435775756836,43.3,7.312925170068027,27.624720774385704,none,0.5036855036855037,1.5,1.0888165256526365,0.4664,188,False
1135,Shands Visitor Parking,29.639637,-82.347288,"21,52",41,37.846795159417226,23.4,30.48780487804878,0.0114639458901753,none,0.4594594594594595,1.5,0.8784434820109817,0.4637,189,False
1391,Metrocorp Center,29.688541,-82.386885,55,9,40.19802594866072,64.1,7.312925170068027,27.624720774385704,none,0.7813267813267813,1.5,1.0888165256526365,0.4581,190,False
1484,Varsity House Apartments @ SW 38th Ter,29.636472,-82.380767,"33,52",73,39.56910923549107,22.0,15.617875056999544,3.28125,unknown,0.7113022113022113,1.25,0.659457471171747,0.4573,191,False
1407,Eastbound SW 24th AVE @ SW 76th ST,29.630418,-82.423629,"52,76",21,41.83320661272322,51.3,0.8246527777777778,16.533758639021798,none,0.9078624078624079,1.5,0.6865870282875469,0.4553,192,False
150,University Lutheran Church,29.652182,-82.347693,"5,43",34,41.72513834635416,34.8,6.52607580507267,9.155578975102095,unknown,0.898034398034398,1.25,0.6205032915387877,0.4541,193,False
746,Eden Park Apartments,29.688249,-82.307784,15,23,40.07361518012153,59.2,18.24006834686032,13.6077655941039,none,0.7678132678132679,1.5,0.9651958455349003,0.4535,194,False
802,Lakeside Apartments,29.642318,-82.366452,20,61,37.76176409040178,47.8,49.78902953586498,0.0,none,0.4533169533169533,1.5,1.2663883344795444,0.4495,195,False
700,Fire Stone @ N Main Street,29.658463,-82.324913,15,23,38.26812569754464,14.7,10.72961373390558,13.34805299076676,unknown,0.5208845208845209,1.25,0.8077673645254027,0.4486,196,False
992,Tire Plus @ NW 39th Avenue,29.688786,-82.397096,43,14,39.75762176513672,60.3,12.61518906895456,20.87149187592319,none,0.730958230958231,1.5,1.030015125148892,0.4484,197,False
898,Rose Food Store,29.666562,-82.303197,"3,26",27,39.13136160714286,53.7,18.24006834686032,13.6077655941039,none,0.6658476658476659,1.5,0.9651958455349003,0.4463,198,False
387,Walnut Creek Neighborhood,29.688675,-82.360317,"8,55",25,41.50911937040441,49.8,0.5906123717749456,16.054477919933966,none,0.8845208845208845,1.5,0.6701373449463404,0.4463,199,False
1089,Harbor Cove Apartments,29.653187,-82.414991,75,27,43.65061383928571,59.9,15.908324907313784,7.102560393461594,none,0.9705159705159705,1.5,0.7589201530410215,0.443,200,False
673,Stayable Select Hotel,29.624406,-82.339555,13,62,40.42722516741071,36.3,3.034134007585335,10.265613783201722,none,0.8022113022113022,1.5,0.5774616188944987,0.4426,201,False
1154,Graham Hall,29.6460169,-82.3504445,118,38,38.462104348575366,38.9,30.48780487804878,0.0114639458901753,none,0.5491400491400491,1.5,0.8784434820109817,0.4421,202,False
762,Brakes 4 Less,29.665515,-82.324591,"3,15",37,38.476513671875,31.3,14.08811475409836,9.192399049881235,none,0.5528255528255528,1.5,0.7735085653697422,0.4407,203,False
783,Chevron Gas Station @ Williston Road,29.635095,-82.317764,17,24,39.624709670608105,52.9,12.61942675159236,21.483491632745363,unknown,0.714987714987715,1.25,1.0450941088021732,0.4399,204,False
147,Target Copy @ W University Avenue,29.652196,-82.340837,"5,43",34,42.08907296316964,38.4,6.52607580507267,9.155578975102095,unknown,0.9201474201474201,1.25,0.6205032915387877,0.4396,205,False
97,Veteran's Honor Center,29.649098,-82.303346,3,14,39.06177462064303,57.4,12.61942675159236,21.483491632745363,none,0.6523341523341524,1.5,1.0450941088021732,0.4356,206,False
143,Santa Fe College Charles L. Blount Center,29.652077,-82.330034,"5,10",40,37.51258002387153,15.5,10.72961373390558,13.34805299076676,none,0.4250614250614251,1.5,0.8077673645254027,0.4352,207,False
697,Masonic Temple,29.653697,-82.324896,15,23,38.6922607421875,28.1,10.72961373390558,13.34805299076676,unknown,0.5982800982800983,1.25,0.8077673645254027,0.4343,208,False
278,NW 6th Street & NW 16th Avenue,29.666947,-82.330972,"6,55",23,40.370532886402025,43.4,14.08811475409836,9.192399049881235,unknown,0.7923832923832924,1.25,0.7735085653697422,0.4336,209,False
738,Green Oak Villa,29.688419,-82.33675,"15,55",32,38.74477887834821,58.7,11.592076302274394,26.838966202783297,none,0.6056511056511057,1.5,1.1556368975586597,0.4336,210,False
1398,Westbound SW 24th AVE @ SW 75th ST,29.630617,-82.423787,"52,76",21,41.31148644649621,54.7,0.4123711340206186,18.689934243803744,none,0.8722358722358723,1.5,0.7311198073999927,0.4333,211,False
442,Southbound SW 13th Street @ Inner Road,29.647665,-82.339517,"1,8,13,43",135,38.61381912231445,43.7,30.48780487804878,0.0114639458901753,none,0.5823095823095823,1.5,0.8784434820109817,0.432,212,False
285,Santa Fe Blount Center,29.6526615,-82.3300376,55,18,38.55853456439394,25.3,10.72961373390558,13.34805299076676,unknown,0.5700245700245701,1.25,0.8077673645254027,0.4299,213,False
1059,Linton Oaks Neighborhood @ SW 64th Terrace,29.6450648,-82.4116768,75,26,41.90484619140625,60.2,15.250836120401337,8.166317678731678,none,0.9103194103194103,1.5,0.771757017131527,0.4194,214,False
1501,NE 15th St @ NE 8th Ave,29.659135,-82.305768,3,14,38.84156319754464,58.9,20.242214532871973,17.217034843999087,none,0.6203931203931204,1.5,1.093892743372281,0.4184,215,False
763,Publix @ N Main Street,29.663764,-82.324586,15,23,38.5787590874566,37.3,14.08811475409836,9.192399049881235,none,0.5749385749385749,1.5,0.7735085653697422,0.4183,216,False
768,Friends of the Library Alachua County,29.656048,-82.325088,15,23,38.66093275282118,30.1,10.72961373390558,13.34805299076676,unknown,0.5909090909090909,1.25,0.8077673645254027,0.4171,217,False
624,East End Eatery,29.659389,-82.309766,11,17,41.245340983072914,52.7,10.72961373390558,13.34805299076676,unknown,0.8673218673218673,1.25,0.8077673645254027,0.4142,218,False
1593,Social Security NB NW 13th St,29.696835,-82.338851,6,14,39.993724149816174,62.4,11.592076302274394,26.838966202783297,unknown,0.7604422604422605,1.25,1.1556368975586597,0.413,219,False
742,Bella Vista Village Eastbound,29.688335,-82.325246,15,23,38.62466348184122,59.2,11.592076302274394,26.838966202783297,none,0.5835380835380836,1.5,1.1556368975586597,0.4127,220,False
995,Summer Creek Neighborhood,29.688902,-82.410768,"43,55",23,40.06028366088867,65.1,12.61518906895456,20.87149187592319,none,0.7653562653562653,1.5,1.030015125148892,0.4127,221,False
1608,Shell Rock Villas,29.644497,-82.409208,75,26,41.92556583180147,61.2,15.250836120401337,8.166317678731678,none,0.9127764127764127,1.5,0.771757017131527,0.41,222,False
196,Pressly Stadium,29.650446,-82.355431,5,20,40.42673688616071,61.3,30.48780487804878,0.0114639458901753,none,0.800982800982801,1.5,0.8784434820109817,0.4085,223,False
709,McCoy Court Apartments,29.672836,-82.319684,15,23,40.39947509765625,57.6,18.24006834686032,13.6077655941039,unknown,0.7972972972972973,1.25,0.9651958455349003,0.4079,224,False
920,GRU Administration Building,29.648414,-82.321461,26,13,39.54656982421875,43.4,10.72961373390558,13.34805299076676,unknown,0.7100737100737101,1.25,0.8077673645254027,0.4058,225,False
643,Ridgemar Apartments,29.620493,-82.372521,"12,37",96,38.935323079427086,18.5,11.43627262225645,5.445716267776621,unknown,0.6314496314496314,1.25,0.6283770775923139,0.4042,226,False
223,NW 6th St NW 21st Ln,29.672169,-82.330727,"6,55",23,40.809657505580354,49.8,14.08811475409836,9.192399049881235,unknown,0.8304668304668305,1.25,0.7735085653697422,0.4031,227,False
733,Bel Air Apartments,29.676726,-82.330878,"15,55",32,39.62459564208984,61.5,11.592076302274394,26.838966202783297,unknown,0.7137592137592138,1.25,1.1556368975586597,0.397,228,False
563,MLK Center and Citizens Field,29.659261,-82.308213,11,17,41.48716612119932,55.5,10.72961373390558,13.34805299076676,unknown,0.8832923832923832,1.25,0.8077673645254027,0.3969,229,False
769,The Collier Companies,29.653764,-82.325126,15,23,38.557669503348215,30.9,10.72961373390558,13.34805299076676,unknown,0.5687960687960688,1.25,0.8077673645254027,0.3969,230,False
840,Hilton University of Florida Conference Center,29.637361,-82.372355,"20,21",90,47.97209930419922,47.1,8.333333333333332,2.7532467532467533,none,1.0,1.5,0.5,0.3967,231,False
242,McDonald's @ NW 13th Street,29.679423,-82.339222,6,14,39.85067569508272,38.5,5.620753551575047,12.678288431061809,unknown,0.742014742014742,1.25,0.6885985563917822,0.3928,232,False
749,Village Green Apartments,29.683511,-82.305875,"15,26",36,39.9700813293457,57.0,18.24006834686032,13.6077655941039,unknown,0.7555282555282555,1.25,0.9651958455349003,0.392,233,False
1064,Treebecka Park Apartments,29.638507,-82.411938,"52,75,76",47,41.80593333524816,62.6,15.250836120401337,8.166317678731678,none,0.902948402948403,1.5,0.771757017131527,0.3909,234,False
699,Alachua County Property Appraiser,29.65634,-82.324921,15,23,38.486725725446426,30.4,10.72961373390558,13.34805299076676,unknown,0.5552825552825553,1.25,0.8077673645254027,0.3902,235,False
1300,Gainesville Jrs. Volleyball Club,29.620509,-82.37289,37,52,39.08730181525736,12.3,12.811791383219957,0.7092198581560284,unknown,0.6584766584766585,1.25,0.5400020769406965,0.3898,236,False
1447,Gardenia Gardens,29.659135,-82.302674,"3,26",27,38.73838588169643,61.0,20.242214532871973,17.217034843999087,none,0.6044226044226044,1.5,1.093892743372281,0.3868,237,False
591,Compassionate Outreach,29.648327,-82.272498,11,17,39.40200343276515,58.9,20.242214532871973,17.217034843999087,unknown,0.687960687960688,1.25,1.093892743372281,0.3866,238,False
1505,Planned Furnishings,29.65192,-82.330772,6,14,37.752404106987846,15.3,10.72961373390558,13.34805299076676,unknown,0.4520884520884521,1.25,0.8077673645254027,0.3866,239,False
176,Panera Bread @ Newberry Road,29.659464,-82.407681,"5,76",29,40.85785435267857,37.9,5.992043759323719,8.548422678138099,unknown,0.8353808353808354,1.25,0.5948866626722727,0.3858,240,False
1378,Westbound NW 39th AVE @ NW 12th ST,29.688623,-82.337154,55,9,38.81797880284927,64.1,11.592076302274394,26.838966202783297,none,0.6191646191646192,1.5,1.1556368975586597,0.3853,241,False
721,NE 39th Ave WB Farside NE 15th St,29.688498,-82.306536,15,23,39.05528428819444,68.0,16.82586333578251,25.576208178438662,none,0.6498771498771498,1.5,1.2299724677763333,0.3837,242,False
1363,Shands Parking Garage,29.63951,-82.34701,"21,52",41,37.71044582790799,22.0,30.48780487804878,0.0114639458901753,unknown,0.44594594594594594,1.25,0.8784434820109817,0.3819,243,False
205,The Continuum,29.651925,-82.329437,"5,10",40,37.57626604352679,12.9,10.72961373390558,13.34805299076676,unknown,0.4312039312039312,1.25,0.8077673645254027,0.3792,244,False
1103,Tower Hill,29.653548,-82.422532,75,26,40.96330091688368,59.4,0.4123711340206186,18.689934243803744,none,0.8488943488943489,1.5,0.7311198073999927,0.378,245,False
203,University of Florida Human Resources,29.651962,-82.333751,"5,10",40,38.09847344292535,30.9,21.14384748700173,1.9492808478425436,none,0.49385749385749383,1.5,0.7379744271417619,0.3778,246,False
216,Gainesville Police Department,29.659244,-82.330767,"6,55",23,38.35439046223959,23.4,21.14384748700173,1.9492808478425436,unknown,0.5331695331695332,1.25,0.7379744271417619,0.3767,247,False
990,Magnolia Park Neighborhood,29.688786,-82.3929,"43,55",23,39.232533482142856,56.4,12.61518906895456,20.87149187592319,unknown,0.6707616707616708,1.25,1.030015125148892,0.3765,248,False
839,Florida Department Of Agriculture,29.635446,-82.372376,"20,21",90,44.78925916883681,50.2,8.333333333333332,2.7532467532467533,none,0.9901719901719902,1.5,0.5,0.3698,249,False
345,Harper's Pointe,29.652024,-82.295187,7,14,38.54765625,52.4,20.242214532871973,17.217034843999087,unknown,0.5663390663390664,1.25,1.093892743372281,0.3686,250,False
850,GRU Administration Building,29.648317,-82.321369,26,13,39.12110694679054,45.2,10.72961373390558,13.34805299076676,unknown,0.6633906633906634,1.25,0.8077673645254027,0.3671,251,False
394,Family Dollar @ NW 34th Street,29.700757,-82.36939,8,16,38.38465118408203,32.8,0.5906123717749456,16.054477919933966,none,0.5393120393120393,1.5,0.6701373449463404,0.3643,252,False
1093,Park Place Car Wash,29.656295,-82.421376,75,27,41.41743977864584,63.7,15.908324907313784,7.102560393461594,none,0.8796068796068796,1.5,0.7589201530410215,0.3635,253,False
618,Duval Elementary School,29.659297,-82.29714,11,17,38.97715890066964,58.3,20.242214532871973,17.217034843999087,unknown,0.6363636363636364,1.25,1.093892743372281,0.3628,254,False
1377,CVS - NW 39th Ave @ NW 13th St,29.688621,-82.339716,55,9,41.92160034179688,53.8,5.620753551575047,12.678288431061809,unknown,0.9115479115479116,1.25,0.6885985563917822,0.3625,255,False
899,NE 16th Avenue @ NE 15th Street,29.666584,-82.305688,"3,26",27,39.34142368861607,63.3,18.24006834686032,13.6077655941039,none,0.6818181818181818,1.5,0.9651958455349003,0.3623,256,False
1395,Southbound NW 55th ST @ NW 9th LN,29.6602377,-82.4015993,76,9,39.31548897879464,64.7,5.506141465480729,33.90179910044978,unknown,0.6769041769041769,1.25,1.206260677875137,0.3603,257,False
1085,The Gardens Apartments,29.65307,-82.422247,75,27,40.6098861694336,61.7,15.908324907313784,7.102560393461594,none,0.8181818181818182,1.5,0.7589201530410215,0.3567,258,False
1261,Gardenia Garden Apartments,29.659264,-82.302637,"3,26",27,38.56402064732143,62.1,20.242214532871973,17.217034843999087,none,0.5712530712530712,1.5,1.093892743372281,0.3552,259,False
52,Eastbound SW 2nd Avenue @ SW 10th Street,29.650154,-82.33541,1,43,37.84686453683036,30.9,21.14384748700173,1.9492808478425436,none,0.4606879606879607,1.5,0.7379744271417619,0.3524,260,False
726,Bella Vista Village,29.688589,-82.325418,15,23,38.30718470982143,63.8,16.82586333578251,25.576208178438662,none,0.5245700245700246,1.5,1.2299724677763333,0.3503,261,False
1468,N Main Post Office,29.664846,-82.325668,3,28,38.2076653374566,41.3,14.08811475409836,9.192399049881235,none,0.5122850122850123,1.5,0.7735085653697422,0.3489,262,False
34,Direct Insurance @ Archer Road,29.627581,-82.371198,"1,38",100,39.75963338216146,46.0,9.41336971350614,5.387755102040816,none,0.7321867321867321,1.5,0.5862682909365985,0.3477,263,False
784,Southbound Williston Road @ SE 1st Terrace,29.6342265,-82.3190123,17,24,39.23454996744792,60.6,12.61942675159236,21.483491632745363,unknown,0.671990171990172,1.25,1.0450941088021732,0.3459,264,False
1330,Alachua County Jail (Westbound),29.680186,-82.27963,26,13,38.62886439732143,68.1,16.82586333578251,25.576208178438662,none,0.5847665847665847,1.5,1.2299724677763333,0.3442,265,False
1381,Publix - NW 39th AVE @ NW 13th ST,29.688431,-82.340422,55,9,41.77934221540178,55.6,5.620753551575047,12.678288431061809,unknown,0.9004914004914005,1.25,0.6885985563917822,0.3441,266,False
728,Stephen Foster Elementary School,29.687605,-82.330845,"15,55",32,38.41388617621528,56.2,11.592076302274394,26.838966202783297,unknown,0.542997542997543,1.25,1.1556368975586597,0.3436,267,False
718,Northbound NE 15th Street @ NE 31st Avenue,29.681769,-82.305727,"15,26",36,38.87593367293074,62.1,18.24006834686032,13.6077655941039,none,0.6253071253071253,1.5,0.9651958455349003,0.3431,268,False
1051,Walgreens @ SW 24th Avenue,29.630459,-82.421341,"52,75",39,39.33503553602431,64.6,16.47440519105984,14.393255043661547,none,0.6805896805896806,1.5,0.9489253902276394,0.3429,269,False
152,Hillel at the University of Florida,29.652178,-82.350208,43,14,41.57978515625,50.3,6.52607580507267,9.155578975102095,unknown,0.8882063882063882,1.25,0.6205032915387877,0.3424,270,False
688,Tanglewood Apartments,29.623303,-82.339345,13,60,40.693980189732144,34.2,7.1806945261918775,3.871439006574142,unknown,0.8243243243243243,1.25,0.5042110286818429,0.3419,271,False
1392,Northbound NW 55th St @ NW 9th Ln,29.6603661,-82.4014717,76,9,39.72238071986608,68.9,5.506141465480729,33.90179910044978,unknown,0.7285012285012284,1.25,1.206260677875137,0.3416,272,False
464,Mt Vernon Apartments @ SW 23rd Drive,29.635773,-82.358792,"9,12",92,39.44679129464286,34.6,8.333333333333332,2.7532467532467533,none,0.6953316953316954,1.5,0.5,0.3411,273,False
496,Forest Ridge Neighborhood,29.666822,-82.352564,10,20,38.76978236607143,66.0,7.312925170068027,27.624720774385704,none,0.6142506142506142,1.5,1.0888165256526365,0.3411,274,False
1058,Linton Oaks,29.644583,-82.409167,75,27,41.99461364746094,61.1,15.908324907313784,7.102560393461594,unknown,0.9176904176904177,1.25,0.7589201530410215,0.3387,275,False
238,CVS @ NW 13th Street,29.690166,-82.339194,6,14,39.01483832465278,48.9,5.620753551575047,12.678288431061809,none,0.6412776412776413,1.5,0.6885985563917822,0.3385,276,False
92,Lincoln Estates,29.644442,-82.299354,3,14,38.06664709142736,55.4,12.61942675159236,21.483491632745363,none,0.48402948402948404,1.5,1.0450941088021732,0.3384,277,False
936,Westgate Plaza,29.650484,-82.370704,5,20,40.263580322265625,54.0,6.52607580507267,9.155578975102095,none,0.7893120393120393,1.5,0.6205032915387877,0.3379,278,False
314,Faith Missionary Church,29.632585,-82.285681,7,14,39.05607604980469,60.3,12.61942675159236,21.483491632745363,unknown,0.6511056511056511,1.25,1.0450941088021732,0.3377,279,False
1621,SW 8th Ave @ Nearside SW 67th Terr,29.6450466,-82.4148202,75,26,40.85021232836174,65.2,15.250836120401337,8.166317678731678,none,0.8341523341523341,1.5,0.771757017131527,0.336,280,False
703,US Post Office @ Main St,29.6640224,-82.3244543,15,23,38.080773247612846,40.6,14.08811475409836,9.192399049881235,none,0.4864864864864865,1.5,0.7735085653697422,0.3353,281,False
337,Lana's Place,29.632697,-82.289072,7,14,40.522161668346776,68.4,12.61942675159236,21.483491632745363,unknown,0.8108108108108109,1.25,1.0450941088021732,0.3347,282,False
404,Pine Ridge Apartments,29.707734,-82.357905,8,16,40.16081633391204,62.7,5.032119914346895,22.788033099936342,unknown,0.7764127764127764,1.25,0.9244434111992551,0.3347,283,False
785,Springhill Baptist Church,29.6332729,-82.3201121,17,24,38.54364929199219,54.7,12.61942675159236,21.483491632745363,unknown,0.5651105651105651,1.25,1.0450941088021732,0.3344,284,False
760,Wash King (Southbound),29.66734,-82.321898,15,23,38.67819393382353,53.5,18.24006834686032,13.6077655941039,unknown,0.5958230958230958,1.25,0.9651958455349003,0.3343,285,False
25,Westbound Archer Road @ SW 34th Street,29.627758,-82.371538,1,42,40.42994181315104,33.5,8.333333333333332,2.7532467532467533,unknown,0.8034398034398035,1.25,0.5,0.3339,286,False
1136,Wilmot Gardens,29.639607,-82.349435,"21,52",41,37.99560876794764,47.1,30.48780487804878,0.0114639458901753,none,0.47665847665847666,1.5,0.8784434820109817,0.3323,287,False
